index,   freq_ppm,   decay_hz, amplitude
 571,     1.8939,      9.378,    6.147890e+00
 572,     1.8973,      9.896,    5.572185e+00
 573,     1.9030,     11.649,    3.748588e+00
 574,     1.9081,     10.685,    6.500751e+00
 575,     1.9120,      9.987,    4.477967e+00
 576,     1.9219,     10.780,    3.682212e+00
 577,     1.8616,      6.042,    1.526061e+00
 578,     1.8841,      9.957,    4.705460e+00
 579,     1.8242,      6.934,    4.447831e-01
 580,     1.8367,      9.048,    2.418195e+00
 581,     1.8488,      8.131,    2.608102e+00
 582,     1.8505,      8.700,    1.209316e+00
 583,     1.8555,      8.038,    1.331370e-01
 584,     1.7702,     12.297,    7.385961e-02
 585,     1.7878,      4.905,    3.259423e-02
 586,     1.7954,      5.486,    1.623096e-02
 587,     1.8043,      9.888,    5.680991e-02
 588,     1.7282,     10.460,    1.653927e+00
 589,     1.7311,     10.111,    1.984414e+00
 590,     1.7406,      9.103,    8.993845e-01
 591,     1.7429,      8.191,    9.176959e-01
 592,     1.7541,     10.132,    6.468058e-01
 593,     1.7042,      9.212,    2.203156e+00
 594,     1.7089,      8.897,    1.789696e+00
 595,     1.7160,      8.972,    1.583888e+00
 596,     1.7201,      9.187,    2.430905e+00
 597,     1.6646,      5.613,    1.031181e+00
 598,     1.6665,      4.086,    5.390392e-01
 599,     1.6781,      7.571,    5.178010e-01
 600,     1.6933,      8.197,    1.573168e+00
 601,     1.6281,     13.842,    2.976996e+00
 602,     1.6373,      9.601,    1.892825e+00
 603,     1.6423,      9.720,    2.046959e+00
